commentor,content,rating,shop_name,shop_url,shop_rating,shop_n_comments,updated_at
Nguyễn Thuý Bắc,"trên app đang có combo 2 bún đậu đặc biệt + 2 trà chanh giảm còn 112,5k. mình có thêm code giảm 30k nên còn 97,5k cả ship cho 2 phần, giá vầy khá rẻ.
đọc cmt review trên foody thấy chê tới tấp nên cũng hơi rén mà thôi nhắm mắt đặt liều. bình thường đi ngang qua thấy quán đông lắm, đông cả grab nữa chắc do hay khuyến mãi.
trà chanh thơm mùi trà nhưng cái này là trà tắc thì đúng hơn. chanh nào đậm màu vầy với cả vị tắc chứ ko phải chanh. uống khá ok, ko bị ngọt quá.
bún nhiều, lèn chặt, rau thơm có mỗi tía tô thôi ko có diếp cá hay dưa leo gì ráo @@
lòng heo được đúng 2 miếng, cuống họng 4 miếng, lưỡi heo 2 miếng, thịt 5 miếng, đậu phụ 8 miếng, 1 cái nem chua cắt làm 4, chả cốm.
lòng heo và cuống họng mình thấy hơi hoi, bở và bột, cảm giác ko tươi lắm, do đặt cũng sớm nên có vẻ là đồ dư hôm trước trụng lại, thịt cũng rã rã, nem chua vị kì lắm, đậu chiên bình thường ko thấy thơm thơm cũng ko thấy kiểu giòn rụm ngoài vỏ bên trong mềm mềm như các tiệm khác, giống kiểu nhà mình tự chiên đậu vậy, chưa có cái đặc sắc riêng được chiên bởi tiệm :-ss
điểm trừ tiếp theo đó là mắm tôm. tiệm gói mắm tôm vào túi zip, bỏ đường ớt vào túi zip khác. mắm tôm lỏng, bỏ đường vắt tắc vào đánh ko sủi bọt nổi, ăn món này mắm tôm cứu cả món mà mắm tôm tiệm mình chán thiệt í.
mình ăn 1 phần ko nổi vì nhiều, nói chung giá tính các thứ sau giảm giá này thì rẻ, giá gốc thì vừa. nhưng ko ngon, ko cho mình cảm giác muốn quay lại. cũng bún đậu trên hoàng diệu 2 thì có tiệm khác ăn ngon hơn.",7.2,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:08
Linh Linh,"Ăn lần đầu ok,
2 lần sau xin rau đầy đủ cho mỗi kinh giới,
Lần này nhấn mạnh trong bill có ghi rõ ra “quán hay cho 1 loại rau, xin râu đầy đủ giúp em”. Kết quả ship đến chỉ toàn dưa leo.
Xin lỗi nói thẳng từ khi nào mà ăn bún đậu mắm tôm chỉ ăn mỗi dưa leo vậy ??? không khó cũng thành khó.
Giao cái hộp bún đậu đến tức ko ăn nỗi. Chán gì mà chán. Cạch !!!",2.6,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:08
Lưu Đức Khải,"Bán được cho mình duy nhất 1 lần thôi, không có lần 2 đâu.
Diếp ca thì còn dính bùn. Bún vừa ít vừa nén không chặt. Đậu bình thường. Lòng nhìn siêu chán.
Order 2 phần nv đòi để chung 1 mẹt.
Tới lúc đem ra thì đồ ăn được có vài miếng, 1 người ăn chưa no.
Mình cứ tưởng mới đem ra 1 phần thôi nên người đợi mới mắc cười chứ.
2 người ăn hết 120k bước ra khỏi quán cứ ngỡ chưa ăn gì 😆",3.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:08
Đạt Nguyễn,"Đặt giao hàng qua grab food, đậu tuy bỏ hộp nhưng vẫn giòn và béo. Chả cốm dai, thơm mùi cốm. 
Mắm cho nhiều, cho đủ tắc và đường để pha.",8.4,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:08
Foodee_Ebcec910,Dở không ngon và quá nhiều dầu thêm điểm trừ là nước mơ cũng dở luôn và bỏ ít rau toàn là rau kinh giới,2.8,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:08
Hoàng,"Quán này cực kỳ tệ luôn mọi người ơi. Mình đặt hàng qua grab food nhưng quán này vừa giao thiếu mắm tôm,bún đậu mà thiếu mắm tôm thì quán này chắc chả có kiến thức kinh doanh với khách hàng nói gì mấy cái khác. Đã vậy đồ ăn cho thì vừa ít vừa là đồ cũ đồ dơ. Quán này nhân viên cực kỳ tệ nữa gọi điện ko thèm bắt máy r đứng làm đồ ăn mà mất vệ sinh cực kỳ. Các bạn nên lưu ý và né ra đừng ăn ở đây nha.",1.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:08
Phương Quỳnh Lê,"Mua về rất nhiều lần rồi giờ mới feedback được. Mình đặt phần này là 70k mua qua now. Mình k ăn mắm tôm nên lấy mắm mặn. Cực thích nem chua rán của quán. Đậu hôm nay chiên k được ngon lắm. Hồi bữa ăn đậu quán chiên rất ngon, bên ngoài giòn bên trong còn mềm và nóng.",9.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:09
Kimngoctran1011,"Mình vừa nhận đồ ăn của mình.. hôm nay đậu chiên mêm xèo luôn, do mình hay ăn nên biết.. mà phần bún đậu tá lả mọi hôm thịt nhiều hôm nay thì có 4 miếng nhỏ xíu.. mình có order thêm nem rán va chả cốm mới thấy nhiều...",5.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:09
Đức Toàn,"Thanh niên nghiêm túc, không ăn nhậu chỉ ăn bún đậu. Để đây và không nói gì thêm.",9.2,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:09
Thùy Vân,"Cảm giác được ăn món yêu thích của mình thật là tuyệt. Mẹt Tre vẫn là sự lựa chọn của mình. Quán nằm ngay trung tâm Thủ Đức.
Mặt bằng rộng rãi, trang trí đẹp. 
Đồ ăn thì giá cả phải chăng. Đậu và chả cốm thì ngon, béo và giòn
Đặc biệt mắm ở đây thơm vị đặc trưng
Mình vẫn luôn cùng nhóm bạn thân tụ tập ở đây.
Sẽ luôn ủng hộ quán dài dài",9.4,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:09
Uyen,"Phần ăn 50k (bún đậu lòng luộc 40k+đậu thêm 10k), mở ra ko thể tin được luôn,một lần thôi và cảnh giác cho những bạn khác",1.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:10
Lan Hương,"Mình đặt phần 50k + 20k thịt giò + 20k cốm + nước mơ. Tc là phần 105k. Đc foody giảm 50% + 15 ship là ~ 70k.
So với các quán mình đã ăn thì giá ko chát mấy, nhưng phần ăn lại rất ít luôn dù mình đã đặt thêm thịt giò và chả cốm. 
Cá nhân mình cảm nhận mắm tôm ngon, chuẩn vị. Giò, chả cốm, đậu, nem thì tạm ổn, ko quá đặc biệt. Bún thì đc 5 miếng ko đủ no gì cả, rau + dưa leo tí xíu gắp 1 phát hết mất tiêu. 
Nước mơ thì thơm, ngon - đây lại là điểm cộng của quán 😚
Tuy nhiên, mình sẽ ko quay lại nữa vì với phần mình đặt thì quá ít so với các quán khác, mà chất lượng thì chỉ tương đương ko quá nổi bật để níu kéo mình.",6.8,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:10
Thủy Ngọc,"Nói chung bún đậu ở đây so với mặt bằng chung thì thức ăn ổn, rau, thịt , mắm tôm, chả cốm được. Không thích bún ở đây lắm, nó k đc đặt và chặt như những chỗ khác.

Quán này chắc thuộc dạng cũng “có tiếng trong khu vực” thấy ... nhân viên đông. 
Khách ăn tại quán thì lúc mình vào thấy lưa thưa 2,3 ngừoi. 
Chủ yếu giao hàng thì phải, shipper zô ra nhiều.

Nhân viên phục vụ ổn. Thân thiện.

Chỗ để xe ít. 4,5 chiếc là hết.

Chỗ này mò đến cũng cực nữa. Mình không biết đường và lúc về vì trời mưa nên đã đi lạc tuốt xuống khu dh nông lâm, chỗ mấy cây cầu vượt rối 1 nùi. Hjc. Có muốn trở lại ăn cũng k dám.",6.6,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:10
Tuấn Ruby,"Món ngon. Từ bún đến rau, đậu hủ và mắm tôm. Thịt giò ngon. 
Giá khá tốt.
Nhân viên nhiệt tình từ ngoài vào trong. Bàn ghế ngồi cũng khá thoải mái. Ko bị nóng như nhiều quán bún đậu hiện nay.",9.4,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:10
Rosie Huỳnh,"Mình rất thích quán bún đậu Mẹt tre này ở Thủ Đức. Trung bình 1 tháng, mình sẽ ghé từ 3 đến 4 lần.
Cách trình bày đơn giản nhưng đẹp mắt. Rau tươi, sạch sẽ. Mình rất thích rau kinh giới mỗi khi ghé quán. Nếu ăn hết rau có thể yêu cầu thêm mà không tính phí. Dưa leo cắt khoanh, chưa bao giờ mình ăn mà bị đắng như những quán khác.
Mắm tôm ngon, thơm vị đặc trưng. Trên bàn có sẵn tắc, ớt cắt sẵn, đường vàng để nêm nếm nước chấm tùy theo khẩu vị mỗi người.
Nhân viên phục vụ là các bạn sinh viên nên rất nhanh nhẹn. Chủ quán cũng rất nhiệt tình, nhận ra khách quen rất tốt.
Gía cả bình dân, chất lượng tuyệt vời.
Quán có phát thẻ thành viên để tích điểm mỗi khi gọi món. Hình mình chụp là lần thứ 3 mình được phat thẻ rồi nè.",8.8,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:11
Foodee_2ba3c98e,Mình không thích ăn ở đây rau ít toàn rau giấp cá dơ vần còn đất 1 số lá vần cơn tơ của côn trùng. Kêu 2 phần khác nhau mà đem ra 1 dĩa chung ko thích cho lắm. không quay lại,1.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:11
Kẹo Dẻo,"Siêu phẩm bún đậu. Mình bị ghiền món này lắm luôn. Săn lùng món bún đậu tạm coi là sở thích của mình luôn rồi. Một tuần ăn 4 ko thì 5 bữa:)). Nay mình lùng tới quán Mẹt Tre ăn thử...má ơi sao mà mình lại ko biết nhỉ! Kệ thà biết trể còn hơn ko. :D mình ăn 1 phần và kêu mang về 5 phần. Thịt tươi ngon, rau sạch, cốm chiên giòn, đậu thì khỏi nói (quá đỉnh các bạn ạ), và tất nhiên món này phải kèm nứơc chấm cứ pha đúng như công thức quán đưa ra là bảo đảm ngừơi miền nào ăn cũng vừa miệng. Còn về không gian quán thì ấm cúng lắm (mình có hỏi về bức tranh đám cứơi chuột vẽ đằng trứơc quán, nói chung từng chi tiết trong quán đc trang trí rất đẹp và dân giã), còn nhân viên thì toàn trai gái xinh đẹp mà nhiệt tình nữa ấy. Ăn tại quán hay đem về nhà thì thức ăn vẫn hấp dẫn. 
Tuần này mình sẽ đi ăn ở quán Mẹt Tre nữa. Có ai đi chung hem nè. Hehe",10,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:11
Huỳnh Sơn,"Tính chụp hình sau đó mới ăn, mà k kiềm chế được nên vừa ăn vừa chụp. Lần nào ghé thủ đức cũng ủng hộ quán này. Vẫn ngon như ngày nào",9.2,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:11
Hà Giang,"Đậu béo và giòn. Chả cốm dẻo, thơm.
Sẽ ủng hộ dài dài",9.4,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:12
Dungtin5783,"Mắm ngon, đậu mềm tươi :) like it",10,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:12
Ha Ha,"Mình vừa đặt 1 phần bún qua now.vn
Vừa gắp được gắp thứ 2 thì thấy vậy rồi, hên mà nhìn thấy chứ không cho vào miệng rồi",1.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:13
Phuong150293,Mình order qua now. 2 phần đặc biệt. Và được giao như hình bên dưới. 120k cho 2 phàn đặc biệt! Lần đầu tiên cũng là lần cuối cùng.,1.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:13
Thy Nguyễn,"Hôm nay thử order qua grabfood . 
Đặt 1 phần bún đậu 45k + 1 bún thêm + 1 đậu thêm (2 ng ăn ) 
Các bạn nhân viên , cho mỗi 1 đôi đũa , 1 chén , 1 bịch mắm tôm bé tẹo :))
Không hiểu ăn kiểu gì . Khi đổ mắm ra , rồi cho ớt vô . Thiệt không biết phải chấm như nào nữa . Thiệt sự rất ít luôn . Mình là người ít ăn mắm vậy mà ko đủ chấm . Nói chi đến 2 người ăn . 
Mua gần 2 phần , tiết kiệm kiểu gì cho 1b mắm vậy ạ ? 
Và phần đồ ăn hôm nay thật sự ít hơn rất nhiều so với mọi khi mình ăn ở quán . 
Cảm thấy quá thất vọng . Chắc do mình order bằng mã giảm giá nên đối xử vậy hay sao ạ :( 
Mình là fan hâm mộ của quán , vậy mà :))))))
SHD : 0043 
Ngày 10/11/2018 
Order lúc : 18:44:44",3.8,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:13
Sang Nguyễn,"Hôm ny mình có đến ăn thử lần đầu tại mẹt và gọi 2 phần 1 chả 38k và 1 thịt 35k, 1 nc sấu 1 trà đá, chị nọ hỏi lm 2 phần chung đc hk thì mình bảo là dạ đc. Đem ra thì như hình ạ. Phần rau chỉ đủ 1 ng ăn vả lại mình chỉ ăn đc rau diếp cá nên ngỏ ý với cái chị mặc áo đen sọc trắng chị ơi cho e xin thêm rau này ( có chỉ vào loại rau diếp cá ) và dưa leo. Chị đẹp gật đầu ờ ừm. Mình và bạn mình đợi cho hồi ăn hồi mún hết mới với đầu nhìn ra xem có đem cho hk. Thì chị ta đứng trc như hk có chn j. Anh nọ thấy mình với nhòm mí lần thì chạy lại hỏi cần j thêm hk. Mình có trình bày zà bảo thôi vì ăn mún hết luôn r. Chốt lại chn cũng chả có j lớn lao 🤣 nhưng ăn thiếu thốn cảm thấy hk ngon và thấy đồ ăn ít. Thái độ phục vụ thì chỉ có 1 con sâu làm sầu nồi canh thôi còn anh chị còn lại thì ok nhiệt tình vui vẻ. Tổng bill cho như hình kèm nước 92k ( chỉ sài 1 cái khăn ).",4.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:14
Khánh Hòa,Đồ ăn ngon . Có liền không phải chờ lâu . Một địa điểm khá gần nhà siêu thích mới phát hiện ra ... Mấy bạn phục vụ siêu chiều khách nữa nhe hứa sẽ ghé quán hoài nè ^^,9.4,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:14
Hongvanlt,"Vị trí: Ngay trên đường Hoàng Diệu 2, chỗ để xe khá hẹp. 

📦 Không gian: Quán trang trí theo kiểu Hà Nội xưa rất đẹp. Tone màu vàng, có mấy bức tranh treo trên tường khá đẹp mắt, thích mấy cái đèn kiểu chùm lồng nhìn mộc mạc. Quán sạch sẽ, thoáng. 

🌮 Chất lượng: Ở đây mình thích nhất là đậu. Trong mềm, ngoài giòn. Lòng non chiên khá ngon, không bị khô quá. Bún ở đây cho khá nhiều. Thịt chân giò luộc với rau cũng bình thường. Chả cốm mình thấy hơi khô, mỏng, thái lát nhỏ quá nên ăn không có đã. Mắm tôm ở quán hơi mặn nên cho nhiều đường vào 1 chút nhưng mình thích mắm ở đây nhất vì nó không quá lỏng, chấm vừa ăn. Ở đây có nước sấu cũng khá ngon. 
Giá cả: Cũng giống mặt bằng chung của các quán khác. Từ 3x trở lên. 
Có một điều mình thắc mắc là quán tên là Mẹt Tre nhưng chả thấy để bún đậu trên Mẹt. Mình đi ăn 2 lần. 1 lần tháng 4, lần tháng 7. Để ý mấy bàn xung quanh cũng không có. Mình vẫn thích ăn bún đậu mà để ở mẹt hơn. Cảm giác sạch sẽ, dân dã. 

🎉 Phục vụ: Thân thiện.",7.0,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:15
Nhi Le,"Điểm cộng:
+ Không gian đẹp, sạch.
+ Bún mềm, đậu phụ chiên còn nóng hổi, bên ngoài giòn, bên trong mềm, ăn rất ngon. Chả cốm cán dẹt chiên ăn không bị ngấy như mấy quán khác
Điểm trừ:
+Bạn nhân viên phụ vụ thái độ không được vui vẻ lắm, có phần khó chịu.
+ Lòng chiên có vị đắng, mình không hiểu sao trên hình chụp là lòng tươi mà quán đem ra lòng chiên, lòng bị khô, với đắng nên thấy khó ăn.",7.8,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:15
Larieos,"Đậu rất ngon, ngoài giòn mà trong ko bị khô. Chả cốm vừa ăn. Không gian quán mát mẻ ko bị ám mùi, bài trí tao nhã. Phục vụ rất lịch sự, luôn cảm ơn khi gọi món và chúc ngon miệng khi mang đồ ăn lên. Nói chung là ngon nhất trong phạm vi bán kính 3km rồi.",7.2,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:15
Tiên Lê,"Ít khi viết review nhưng phải viết vài dòng cho quán này vì hơi bị ngon so với mặt bằng chung nhiều quán mình đã đi nè^^
+ Về không gian quán: quán bài trí đẹp, ấm áp gần gũi với thực khách nè👍
+ Về món ăn thì cho 9/10 điểm vì đậu chiên quá xuất sắc, miếng đậu ngon béo, thịt mềm không bị chai như quán khác, lòng non chiên ngon không bị đắng nè. Rau tươi không bị dập, bún thì ép chặt không bị rơi vụn khi chấm. Đặc biệt là mắm ăn hợp khẩu vị hơn so với những quán mình từng ăn 👌👌
+ Nhân viên thì thân thiện nhiệt tình hơn phục vụ mình cũng Ok lắm. Cần gì thì tầm 1-2p sau đã có rồi🍹🍹
Bạn nào chưa ghé thì nên ghé ăn thử nha. Riêng mình thì sẽ ủng hộ quán dài dài luôn🍴🍴🍴😜😜",8.2,Mẹt Tre - Bún Đậu Mắm Tôm - Hoàng Diệu,https://www.foody.vn/ho-chi-minh/met-tre-bun-dau-mam-tom,6.5,63,2022-03-13 10:51:16
